0	0	0	0	-16.45	-16.15	-15.55	-15.85	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	2.4158	13.66	0.02	0	23	133.79	16	19.19	18.19	17.05	16.07	15.17	13.76	12.89	12.08	11.07	10.02	8.421	7.086	5.95	4.749	3.685	2.774	2.049	1.409	0.8747	0.4572	0.1366	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	0	0	-16.45	-16.15	-14.95	-15.25	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	0.26761	15.13	0.02	0	23	684.28	-38.166	17.21	14.51	12.67	11.27	10.15	8.962	8.236	7.657	7.589	6.913	5.485	4.453	3.905	3.12	2.338	1.76	1.294	0.8962	0.5541	0.3102	0.11525	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.05033	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	0	0	-16.45	-16.15	-15.25	-15.55	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	0.60777	13.75	0.02	0	23	323.39	-7.1351	10.84	9.688	8.583	7.736	7.015	6.156	5.618	5.156	4.856	4.324	3.454	2.816	2.406	1.867	1.347	0.9654	0.6771	0.4351	0.2447	0.1093	0.02661	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.05001	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	0	0	-16.45	-16.15	-14.65	-14.95	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	0.11907	13.47	0.02	0	23	1524.1	-108.73	24.381	18.274	15.48	13.64	12.4	11.15	10.56	10.06	10.93	10.36	8.311	6.946	6.597	5.889	5.007	4.331	3.617	2.811	1.873	0.9882	0.256	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05001	0.05334	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	0	0	-16.45	-16.15	-14.05	-14.35	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	0.04756	15.06	0.02	0	23	3941	-285.64	43.911	29.081	22.29	18.7	15.59	13.28	12.33	11.67	14.611	13.627	8.921	5.922	5.707	4.787	3.699	3.126	2.535	1.9054	1.073	0.488	0.1178	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.06818	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05003	0.05001	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	0	0	-16.45	-16.15	-14.35	-14.65	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	0.07201	14.25	0.02	0	23	2550.6	-184.74	32.43	22.769	18.1	15.48	13.48	11.89	11.14	10.65	12.42	11.641	8.43	6.277	5.904	5.017	4.005	3.333	2.685	2.064	1.309	0.7194	0.2156	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.05888	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05001	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	0	0	-16.45	-16.15	-13.75	-14.05	6191133.72	6191133.72	6191133.72	6191133.72	711329.91	711329.91	711329.91	711329.91	0	0	0	0	0.03109	14.77	0.02	0	23	5621.6	-437.23	62.721	36.591	28.141	22.398	18.394	15.392	13.827	13.001	17.562	16.435	9.8122	5.5646	5.3442	4.2025	2.7123	2.3097	1.8195	1.3687	0.57659	0.14226	-0.01152	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.1022	0.05003	0.05001	0.05	0.05	0.05	0.05	0.05	0.05006	0.05001	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0.20005	4	1900	100	0	0	1871.6	1911.6
0	0	2.76091	2.76091	-16.45	-15.85	-18.1	-17.5	6191133.72	6191133.72	6191134.68	6191134.68	711329.91	711329.91	711332.5	711332.5	0	0	0	0	0.00781	19.61	0.02	0	23	-44451	-4149.9	-1662.8	-993.05	-864.59	-793.8	-740.77	-633.06	-566.47	-491.54	-433.7	-376.32	-215.41	-100.07	-46.408	-3.3294	17.683	25.337	23.849	19.898	14.102	8.1838	2.6769	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.23421	0.0501	0.05004	0.05006	0.05007	0.05032	0.05009	0.05008	0.05016	0.05245	0.05033	0.05042	0.05026	0.05028	0.05026	0.05026	0.05026	0.05025	0.05024	0.05024	0.05024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0.20009	4	1900	100	0	0	1871.6	1911.6
0	0	2.76091	2.76091	-16.45	-15.85	-17.5	-16.9	6191133.72	6191133.72	6191134.68	6191134.68	711329.91	711329.91	711332.5	711332.5	0	0	0	0	0.0183	13.22	0.02	0	23	-15257	-294.8	-174.32	-7.7506	8.5234	14.649	18.675	20.732	19.323	18.138	5.4497	2.6979	11.685	16.742	14.276	12.677	11.635	9.669	7.5885	5.4738	3.4854	1.8962	0.66999	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05	0.2884	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05019	0.05004	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	0.05001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0.20009	4	1900	100	0	0	1871.6	1911.6
0	0	2.76091	2.76091	-16.45	-15.85	-16.9	-16.3	6191133.72	6191133.72	6191134.68	6191134.68	711329.91	711329.91	711332.5	711332.5	0	0	0	0	0.02602	11.08	0.02	0	23	-10415	-280.74	-100.98	6.898	15.086	18.386	19.635	19.611	18.012	16.273	7.143	4.4681	10.037	13.105	10.882	9.2691	8.1881	6.6952	5.0767	3.6234	2.3603	1.4101	0.55802	1	0.26	0.53	0.8	1.06	1.33	2.13	2.93	4	5.33	7.46	10.4	14.4	20	20	40	60	80	100	140	200	280	380	540	0.05	0.05001	0.19644	0.05004	0.05003	0.05002	0.05002	0.05002	0.05002	0.05002	0.0501	0.05003	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0.20009	4	1900	100	0	0	1871.6	1911.6
